ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;NUM_HABITANTES;PAIS;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS
SI;2017;2017;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Norte de Santander;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;EL ZULIA;24186;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1
SI;2017;2017;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;MOCOA;46616;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE PUTUMAYO;FEMENINO;1
SI;2017;2017;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Quindío;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;CALARCA;79569;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE QUINDÍO;FEMENINO;1
SI;2017;2017;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BUCARAMANGA;528572;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1
SI;2017;2017;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;BUENAVENTURA;440995;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2017;2017;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLÍN;2569007;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ENVIGADO;249009;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;GIRARDOTA;60611;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;MEDELLÍN;2569007;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;3
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;2
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CARTAGENA;1057767;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;ACHÍ;25086;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;TUNJA;206791;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;PUERTO BOYACÁ;57348;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;SATIVANORTE;2133;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Caldas;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MANZANARES;22457;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALDAS;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Caldas;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CHINCHINÁ;50474;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALDAS;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ROSAS;13669;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;TIMBIQUÍ;22166;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;2
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;TIMBIQUÍ;22166;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;2
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;SANTANDER DE QUILICHAO;100681;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;2
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;MONTELÍBANO;90450;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CÓRDOBA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;LORICA;121793;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CÓRDOBA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;FACATATIVÁ;144149;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;LA VEGA;47791;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;TAUSA;9287;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Guaviare;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;EL RETORNO;24978;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE GUAVIARE;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;GARZÓN;98383;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;GARZÓN;98383;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;MASCULINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;NEIVA;350457;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SANTA MARTA;524031;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Meta;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;ACACÍAS;76873;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE META;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Nariño;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;TUMACO;#N/D;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE NARIÑO;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Norte de Santander;ACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CÚCUTA;680765;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BUCARAMANGA;528572;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;SAN ONOFRE;52463;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;IBAGUÉ;579803;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;IBAGUÉ;579803;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2017;2017;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INVESTIGACIÓN;SIN DATO;SI;NO;SI;Ley 906;LIBORINA;9601;Colombia;;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;ENVIGADO;249009;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;BARRANQUILLA;1239804;Colombia;Venezuela;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;2
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MALAMBO;131083;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SOLEDAD;700970;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANQUILLA;1239804;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MALAMBO;131083;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARRANQUILLA;1239804;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;BARRANQUILLA;1239804;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;2
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;TERMINACIÓN ANTICIPADA;SIN DATO;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;EL CARMEN DE BOLÍVAR;79606;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;POPAYÁN;288636;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cauca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;POPAYÁN;288636;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Chocó;INACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;QUIBDO;116322;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CHOCÓ;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;MONTELÍBANO;90450;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CÓRDOBA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;CAJICÁ;62713;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;MOSQUERA;93461;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;INACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;FACATATIVÁ;144149;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;HOBO;7066;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PITALITO;138229;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;PITALITO;138229;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;2
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PIVIJAY;33047;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SANTA MARTA;524031;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Nariño;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SANTA BÁRBARA;21238;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE NARIÑO;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;MOCOA;46616;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE PUTUMAYO;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANCABERMEJA;191144;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CIMITARRA;50892;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;GIRÓN;206005;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;CHARTA;2475;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BUCARAMANGA;528572;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;SINCELEJO;294599;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SINCELEJO;294599;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;IBAGUÉ;579803;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;IBAGUÉ;579803;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;IBAGUÉ;579803;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;MASCULINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;CHAPARRAL;47442;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;MASCULINO;1
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2
SI;2017;2017;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Magdalena;INACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ZONA BANANERA;62806;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1
SI;2017;2017;SI;SI;NO;CIRCUNSTANCIA DE AGRAVACION PUNIBLE DEL FEMINICIDIO ART 104B CP LEY 1761 DE 2015;Huila;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;GUADALUPE;6330;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2017;2017;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;NO;NO;SI;Ley 906;MEDELLÍN;2569007;Colombia;Colombia;SI;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2017;2017;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;MEDELLÍN;2569007;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1
SI;2017;2017;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CONCEPCIÓN;3030;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1
SI;2017;2017;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;MEDELLÍN;2569007;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;3
SI;2017;2017;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CALDAS;82234;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
